state_code,labels,first_funding_at,age_first_funding_year,age_last_funding_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500
12,1,238,0.1616,7.5041,45,7,121500000,3,0,0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4.5,1
2,1,185,0.9726,3.8438,18,4,42500000,1,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,90,1,0,1,1,1,0,2.5,1
18,1,421,5.4384,6.4192,26,2,36000000,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,519,1,0,0,0,0,1,3.5,1
2,0,274,2.5973,2.5973,7,1,12170000,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,184,0,0,0,0,1,0,3.0,1
22,1,79,5.7534,5.7534,4,1,1000000,2,0,1,0,0,0,30,1,0,0,0,0,0,0,0,0,0,634,0,0,1,0,0,0,3.0,1
2,1,116,3.337,3.937,5,3,1820000,4,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,239,0,1,0,0,0,0,1.0,0
31,1,358,4.6,9.4164,19,4,5700000000,2,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,71,0,0,0,0,0,0,4.25,1
28,1,181,6.9699,6.9699,6,1,5000000,2,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,1,604,0,0,0,0,1,0,5.0,1
22,1,150,0.8384,1.4055,4,2,18800000,1,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,705,0,0,1,1,0,0,2.5,1
2,1,357,2.3452,3.3534,3,2,72300000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,441,0,0,0,1,1,0,4.5,1
2,1,25,-0.1369999999999999,3.1452,3,3,1310000,4,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,667,0,1,0,0,0,0,1.0,0
12,0,369,2.4164,4.7753,2,2,15000000,1,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,575,0,0,1,1,0,0,2.5,1
22,1,370,2.2521,4.7397,22,3,39007789,5,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,65,0,0,1,1,1,0,3.0,1
12,1,42,2.0685,2.0685,3,1,25000000,1,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,1,5.0,1
12,1,326,0.3288,2.0932,4,3,172500,2,0,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,744,0,1,0,0,0,0,1.0,0
22,1,117,1.6658,2.1123,23,2,6100000,2,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,1,332,0,0,1,1,0,0,1.0,1
2,1,257,2.2192,7.9315,7,3,40300000,5,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,102,1,0,0,1,1,0,4.0,1
2,0,343,0.3616,0.3616,9,1,100000,3,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,781,0,1,0,0,0,0,1.0,0
31,1,8,0.3342,5.4904,14,5,19389998,2,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,224,1,0,1,1,1,0,1.5,1
2,1,400,2.4822,4.8192,21,2,61500000,3,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,746,0,0,0,1,0,1,4.0,1
2,1,376,3.4411,3.4411,6,1,6000000,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,607,0,0,1,0,0,0,2.0,1
12,1,189,-0.0027,5.0055,23,4,19100000,6,0,0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,301,0,0,1,1,1,0,2.5,1
22,1,55,0.2219,2.0548,8,4,3499997,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,178,1,0,1,0,0,0,1.5,1
2,1,371,1.2521,1.874,13,3,2600000,2,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,889,0,1,1,0,0,0,3.6667,1
2,1,429,-0.4466,1.1479,14,3,2023000,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,674,0,1,1,0,0,0,1.3333,1
2,1,235,5.1068,5.1068,3,1,25000000,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,351,1,0,0,0,0,0,4.0,1
2,1,134,0.7205,3.5945,17,4,66000000,4,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,490,1,0,1,1,1,0,2.3333,1
22,1,203,1.4192,1.4466,5,2,1000000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110,0,1,0,0,0,0,3.5,0
2,1,328,1.3288,2.063,11,2,13000000,2,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,816,0,0,1,1,0,0,3.0,1
12,0,565,7.6932,14.0329,3,3,24150000,2,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,624,1,0,1,1,0,0,2.3333,1
2,0,136,5.8411,8.2219,4,3,47218498,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,863,1,0,0,0,1,1,3.3333,1
12,1,483,3.6137,4.3753,1,2,11800000,2,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,1,1,4.5,1
21,0,318,1.5973,2.1781,2,2,2387481,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,615,1,0,0,0,0,0,1.0,1
12,1,108,0.8356,7.5863,35,4,33000000,5,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,63,1,0,1,1,1,0,2.5,1
30,1,554,2.6712,3.8822,4,2,7500000,3,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,80,0,0,1,1,0,0,1.5,1
2,1,552,6.7479,6.7479,3,1,25000000,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,445,0,0,0,0,1,0,1.0,1
2,1,536,3.7096,8.9562,7,4,25305000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,447,1,0,1,1,1,0,2.0,1
2,1,191,2.2712,6.3781,8,6,53816776,0,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,17,1,0,0,1,1,1,5.0,1
22,1,282,-0.1671,0.9151,15,2,3500000,4,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,16,0,0,1,1,0,0,5.5,1
2,1,310,5.0767,5.0767,7,1,5000000,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,750,0,0,1,0,0,0,1.0,0
2,1,371,0.0,2.5397,9,3,2515000,3,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,722,1,1,1,0,0,0,1.6667,1
12,1,199,1.0849,2.4986,10,2,8400000,3,0,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,469,0,0,1,1,0,0,2.0,1
2,0,473,2.5836,4.0027,5,2,4900000,3,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,752,0,0,1,1,0,0,1.0,1
31,0,296,4.2959,4.2959,3,1,5000000,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,734,1,0,0,0,0,0,5.0,1
22,1,405,4.4904,4.4904,2,1,11000000,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,1,531,0,0,0,0,1,0,3.0,1
2,1,1,1.0027,8.2548,6,4,68400000,0,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,79,1,0,1,0,1,1,4.0,1
22,0,164,0.6685,1.926,2,2,10800000,1,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,539,1,0,1,0,0,0,2.0,1
22,1,322,-0.0219,5.2329,31,5,37000000,3,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,1,85,1,0,1,1,1,0,2.5,1
2,1,432,2.5233,2.5233,5,1,7660000,3,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,31,0,0,1,0,0,0,6.0,1
12,1,353,0.3397,5.2247,5,4,48730000,3,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,514,1,0,1,1,1,0,3.0,1
2,0,9,0.0,1.4137,1,2,3350000,1,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,636,0,1,1,0,0,0,2.5,1
2,0,445,3.8767,7.1973,3,4,28000000,2,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,39,1,0,0,1,1,0,3.0,1
28,1,431,1.4959,1.4959,5,1,2500000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,848,0,0,1,0,0,0,2.0,1
9,1,368,0.3315,1.1644,16,2,8000000,4,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,127,0,0,1,1,0,0,4.0,1
22,1,325,0.5836,1.6521,6,2,540000,2,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,893,0,1,0,0,0,0,2.5,1
2,1,6,0.0,1.2466,4,2,3100000,4,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,878,0,1,1,0,0,0,2.0,1
22,1,361,1.0904,2.326,8,2,1200000,2,0,1,0,0,0,18,0,0,1,0,0,0,0,0,0,0,507,0,1,1,0,0,0,6.0,1
22,0,371,0.0,0.0,2,1,5000000,1,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,161,0,0,1,0,0,0,2.0,0
2,1,296,0.6658,7.3753,6,6,37079000,1,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,123,1,0,0,0,1,1,3.8,1
12,1,323,4.3315,11.1699,3,4,135826373,2,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,1,376,0,0,0,1,0,1,4.3333,1
2,0,521,-0.3342,0.2301,5,2,5000000,0,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,454,1,1,0,0,0,0,1.0,1
22,1,249,0.2082,1.0849,3,4,4200000,3,0,1,0,0,0,30,1,0,0,0,0,0,0,0,0,0,835,0,1,1,0,0,0,3.0,1
31,0,463,3.5808,3.5808,3,1,4100000,3,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,875,1,0,0,0,0,0,1.0,1
2,0,66,0.7726,0.7726,3,1,2000000,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,842,0,0,0,0,0,0,1.0,0
3,1,6,5.0027,5.0027,3,1,6500000,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,370,1,0,0,0,0,0,1.0,1
2,0,123,1.4521,1.4521,0,1,4000000,0,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,241,0,0,1,0,0,0,3.0,0
2,0,287,0.2466,1.0,3,5,185000,1,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,712,1,1,0,0,0,0,2.0,1
24,1,171,2.6959,2.6959,5,1,1300000,2,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,822,0,0,1,0,0,0,1.0,0
22,1,76,3.7945,3.7945,21,1,45000000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,378,0,0,0,1,0,0,1.0,0
12,1,81,2.3041,2.3041,4,1,2500000,3,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,1,452,0,0,1,0,0,0,2.0,1
28,1,519,0.5808,2.737,11,2,9200000,2,0,0,0,1,0,34,0,1,0,0,0,0,0,0,0,0,91,0,0,1,1,0,0,1.0,1
2,0,204,-1.4712,-0.1369999999999999,0,4,435953,0,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,689,0,1,0,0,0,0,1.0,0
4,0,7,-1.0,0.0,9,2,55600000,2,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,251,0,0,1,1,0,0,2.0,0
3,1,316,6.263,6.263,2,1,10000000,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,403,1,0,0,0,0,0,1.0,0
31,0,115,0.8329,0.8329,3,1,12000,1,0,0,0,0,1,11,0,0,0,0,0,1,0,0,0,0,749,0,1,0,0,0,0,1.0,1
13,0,18,4.0301,4.0849,3,2,2257464,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,536,1,0,0,0,0,0,1.0,0
22,1,431,0.1671,0.5288,4,2,983000,2,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,1,853,0,1,0,0,0,0,6.0,1
2,1,333,1.4466,2.5068,15,2,41000000,2,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,304,0,0,0,1,1,0,1.5,1
28,0,520,3.6685,5.5589,0,3,9100000,0,0,0,0,1,0,30,1,0,0,0,0,0,0,0,0,0,27,1,0,0,1,1,0,1.0,0
2,0,301,2.4438,7.1973,6,3,25500100,3,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,758,1,0,0,1,0,0,2.5,1
2,1,299,0.2959,0.2959,3,1,400000,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,625,0,1,0,0,0,0,1.0,1
22,1,548,4.737,8.3479,4,10,22165091,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,501,1,0,0,1,0,0,2.0,1
2,1,474,0.1671,0.1671,4,1,500000,2,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,217,0,0,1,0,0,0,4.0,1
2,1,60,0.6629999999999999,5.8849,29,5,70000000,4,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,202,0,0,1,1,1,1,2.8,1
9,1,410,1.2603,3.1781,6,2,4700000,1,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,1,780,1,0,1,0,0,0,1.0,1
12,1,49,2.0055,2.0055,1,1,30000000,1,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,199,1,0,0,0,0,0,2.0,1
12,1,39,2.0658,9.3836,13,5,39000000,1,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,359,0,0,0,1,1,1,3.25,1
2,1,419,6.4356,9.0,10,3,32000000,1,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,157,0,0,0,0,0,1,3.0,1
12,1,209,0.1151,1.1507,7,3,42000000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,756,0,0,1,1,1,0,2.6667,1
2,1,338,4.3726,9.3616,5,3,24510540,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,619,1,0,1,1,0,0,2.6667,1
2,0,504,5.6548,5.6548,0,1,2500000,0,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,719,1,0,0,0,0,0,2.0,1
6,1,515,3.6027,7.926,1,3,21460663,2,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,305,0,0,0,1,1,1,4.5,1
22,1,362,5.3507,5.3507,6,1,15000000,0,0,1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,652,0,0,0,0,1,0,4.0,1
2,0,371,1.4137,4.2795,5,2,889999,2,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,527,1,1,0,0,0,0,3.5,1
2,1,258,4.2219,4.2219,6,1,16000000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,725,0,0,0,1,0,0,3.0,1
2,1,165,2.4192,2.4192,5,1,7000000,4,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,877,0,0,0,1,0,0,2.0,1
22,0,244,0.7479,0.7479,3,2,100000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,802,0,1,0,0,0,0,1.0,0
22,1,505,1.9041,1.9041,13,1,1500000,3,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,1,271,0,0,1,0,0,0,1.0,0
31,1,19,6.0356,6.0356,19,1,8000000,4,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,820,1,0,0,0,0,0,1.0,1
2,1,112,0.2521,0.7425,22,2,4000000,4,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,669,0,0,1,1,0,0,3.0,1
2,0,402,0.0164,0.0164,3,1,25000,0,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,356,0,1,0,0,0,0,1.0,0
2,1,417,2.4301,9.0055,10,6,64630000,3,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,270,1,0,0,1,1,0,3.6667,1
2,0,6,1.0,3.6493,10,2,12100000,1,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,1.0,1
2,1,256,4.2192,5.6110000000000015,9,2,20000000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,108,0,0,0,0,1,1,4.5,1
28,0,16,2.0301,9.3808,10,4,49600000,1,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,1,508,0,0,0,1,1,0,2.6667,1
2,1,465,7.5123,9.9479,3,5,51450000,1,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,248,1,0,0,0,0,1,5.6667,1
2,1,264,-0.1808,2.5178,7,2,6300000,1,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,380,0,0,1,1,0,0,2.0,1
22,0,12,2.0,2.0,8,1,200000,3,0,1,0,0,0,18,0,0,1,0,0,0,0,0,0,0,827,0,1,0,0,0,0,2.0,1
23,0,525,0.0,0.0,2,1,20000,1,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,118,0,1,0,0,0,0,1.0,0
12,1,3,0.0,3.3945,13,2,11600000,3,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,42,0,0,1,0,1,0,2.0,1
2,1,382,0.1205,0.1205,6,1,9150000,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,440,0,0,1,0,0,0,2.0,1
23,0,70,0.2849,0.2849,2,1,1200000,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,465,0,0,1,0,0,0,4.0,1
2,0,169,1.8301,1.8301,4,1,1700000,2,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,803,0,0,0,0,0,0,7.0,1
2,1,474,0.5808,2.5123,9,3,1415000,4,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,629,1,1,0,0,0,0,1.0,1
2,1,198,1.0849,3.1342,16,2,4200000,2,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,207,0,0,1,1,0,0,1.5,1
12,1,165,0.9151,1.6356,7,2,500000,2,0,0,1,0,0,34,0,1,0,0,0,0,0,0,0,0,611,0,1,1,0,0,0,2.0,0
28,1,172,5.9507,5.9507,1,1,21500000,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,1,561,0,0,0,0,1,0,4.0,1
29,1,387,0.0411,1.5863,4,2,10000000,2,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,402,0,0,1,0,0,0,2.0,0
2,0,197,1.0877,2.5616,7,2,9500000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,623,0,0,1,1,0,0,2.5,1
20,0,143,10.9068,10.9068,5,1,275000,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,358,0,1,0,0,0,0,2.0,0
2,1,197,0.0849,5.0356,10,3,19743770,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,407,0,0,0,1,1,0,2.5,1
12,1,477,2.0849,4.0192,5,5,1178000,1,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,658,0,1,0,0,0,0,5.0,1
2,1,60,0.7479,2.7945,5,3,25000000,2,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,98,0,0,1,1,0,0,2.0,1
25,1,493,1.5863,3.1808,1,3,24150000,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,1,360,1,0,1,1,0,0,2.0,1
2,0,61,1.7479,3.5452,4,2,80000000,1,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,350,0,0,1,1,0,0,1.0,0
2,1,369,1.4164,3.326,11,2,36000000,3,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,459,0,0,1,1,0,0,3.5,1
17,0,205,1.3973,1.3973,1,1,205000,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1.0,0
2,1,109,-0.0438,4.211,27,4,28300000,4,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,372,0,0,1,1,1,1,2.5,1
2,0,323,-1.1836,-1.1836,1,1,2000000,1,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,1.0,0
2,1,110,0.7479,1.1616,63,2,11500000,6,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,767,0,0,1,1,0,0,1.0,1
22,0,139,0.8904,0.8904,15,1,4000000,2,0,1,0,0,0,18,0,0,1,0,0,0,0,0,0,0,732,0,0,1,0,0,0,3.0,1
22,0,299,0.7151,0.7151,2,1,500000,2,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,585,0,1,0,0,0,0,1.0,1
28,0,226,0.7425,0.7425,9,1,4000000,2,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,1,502,0,0,1,0,0,0,2.0,1
22,0,10,0.0,2.4274,8,2,9030000,2,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,801,0,1,1,0,0,0,4.0,1
25,1,41,0.0658,4.3863,15,4,69900000,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,330,0,1,1,0,1,1,4.75,1
2,0,329,0.6658,0.6658,2,1,20000,1,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,159,0,1,0,0,0,0,1.0,0
10,1,449,3.6384,11.9041,29,7,238209999,3,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,0,2.0,1
12,1,233,3.1014,6.7342,3,3,14700000,2,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,1,315,1,0,0,1,0,0,1.0,0
2,1,126,-0.1288,0.8712,4,3,430000,2,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,467,0,1,0,0,0,0,1.6667,0
2,1,63,1.337,1.4219,5,2,1015000,1,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,219,1,0,1,0,0,0,1.0,0
2,0,527,0.4438,0.4438,2,1,1200000,1,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,292,1,0,0,0,0,0,2.0,1
25,1,46,1.8301,3.3288,16,2,17100000,4,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,716,0,0,1,1,0,0,2.5,1
3,1,555,4.6767,4.6767,0,1,50000000,1,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,145,1,0,0,0,0,0,4.0,1
2,0,507,0.6548,0.6548,3,1,900000,0,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,633,0,0,1,0,0,0,1.0,1
2,0,284,16.9863,16.9863,7,1,6000000,2,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,213,0,0,1,0,0,0,1.0,1
22,1,59,0.7479,7.0904,5,2,15100000,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,291,0,1,1,0,0,0,1.0,0
2,1,319,1.8575,4.6027,15,4,14800000,3,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,165,1,0,0,1,1,0,2.25,1
2,1,292,0.0411,3.1425,30,2,6875000,5,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,603,1,0,1,0,0,0,7.0,1
28,0,85,0.8712,0.8712,1,1,30000,0,0,0,0,1,0,30,1,0,0,0,0,0,0,0,0,0,192,0,1,0,0,0,0,1.0,0
3,1,474,0.2055,0.4329,6,2,415000,2,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,622,0,1,0,0,0,0,1.0,1
22,1,7,-0.1616,3.8329,16,4,27063781,4,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,427,0,0,1,1,1,0,3.5,1
2,1,198,3.0877,3.0877,6,1,3100000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58,0,0,1,0,0,0,5.0,1
2,0,240,2.1616,3.2877,13,2,33000000,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,865,0,0,1,1,0,0,2.5,1
2,1,64,2.7753,5.0027,2,3,17400000,2,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,164,1,0,0,0,1,0,5.0,1
2,1,5,0.0,3.3863,17,5,28300000,4,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,553,0,1,1,1,1,1,2.0,1
2,1,520,-0.2493,2.1644,42,4,46800000,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,810,0,0,1,1,1,0,2.5,1
9,1,327,1.3288,2.0301,5,3,1525000,2,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,866,0,1,0,0,0,0,2.6667,1
22,1,250,0.3397,0.3397,9,1,1200000,3,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,5.0,1
2,1,464,0.1781,4.0301,6,3,12400000,4,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,576,1,0,1,1,0,0,1.6667,1
25,0,494,4.5863,4.5863,1,1,100000,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,753,1,0,0,0,0,0,1.0,1
2,1,258,2.2219,7.3288,4,3,11000000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,591,1,1,0,1,0,0,1.6667,1
27,1,356,1.3397,2.2795,3,2,675000,1,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,854,0,1,0,0,0,0,1.5,0
2,1,5,0.0,2.3863,5,2,13000000,0,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,885,0,0,1,1,0,0,2.5,1
22,1,115,0.7479,0.7479,5,1,3500000,2,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,1,766,0,0,0,0,0,0,2.0,1
12,0,194,4.9342,4.9342,2,1,12000000,1,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,718,0,0,0,0,1,0,4.0,1
2,1,474,0.5808,4.8521,10,5,78573646,4,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,688,0,0,1,1,1,0,4.3333,1
27,1,384,0.4521,6.0822,2,3,15286415,1,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,1.0,0
2,1,537,0.7123,0.7123,5,1,3200000,3,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,33,0,0,1,0,0,0,1.0,1
31,0,275,0.0164,0.0164,1,1,30000,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,825,0,1,0,0,0,0,2.0,0
2,1,2,0.0,10.8192,28,3,14650003,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,616,0,1,0,0,0,1,1.0,0
2,1,225,3.1589,5.6712,9,2,23500000,1,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,172,1,0,0,1,0,0,5.0,1
12,0,48,5.0082,5.0082,2,1,980000,0,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,1.0,0
2,0,224,3.1562,3.1562,0,1,20000000,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,160,0,0,0,1,0,0,3.0,1
31,0,4,-0.9178,-0.9178,4,1,1500000,0,0,0,0,0,1,34,0,1,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,3.0,0
2,1,270,4.1753,5.537000000000001,0,2,8000000,1,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,392,0,0,1,0,0,0,1.5,1
2,1,44,0.326,4.6932,13,4,25200000,3,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,813,0,0,1,1,1,1,4.0,1
2,1,239,2.7507,4.589,21,4,61000000,2,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,245,0,0,1,1,1,0,3.0,1
